Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
192607,0.76,0.54,1.06,0.92,0.48,0.77,0.45,0.68,0.77,1.33
192608,0.76,0.54,1.06,0.92,0.48,0.77,0.45,0.68,0.77,1.33
192609,0.76,0.54,1.06,0.92,0.48,0.77,0.45,0.68,0.77,1.33
192610,0.76,0.54,1.06,0.92,0.48,0.77,0.45,0.68,0.77,1.33
192611,0.76,0.54,1.06,0.92,0.48,0.77,0.45,0.68,0.77,1.33
192612,0.76,0.54,1.06,0.92,0.48,0.77,0.45,0.68,0.77,1.33
192701,0.76,0.54,1.06,0.92,0.48,0.77,0.45,0.68,0.77,1.33
192702,0.76,0.54,1.06,0.92,0.48,0.77,0.45,0.68,0.77,1.33
192703,0.76,0.54,1.06,0.92,0.48,0.77,0.45,0.68,0.77,1.33
192704,0.76,0.54,1.06,0.92,0.48,0.77,0.45,0.68,0.77,1.33
192705,0.76,0.54,1.06,0.92,0.48,0.77,0.45,0.68,0.77,1.33
192706,0.76,0.54,1.06,0.92,0.48,0.77,0.45,0.68,0.77,1.33
192707,0.63,0.43,0.91,1.08,0.47,0.73,0.44,0.51,0.71,1.23
192708,0.63,0.43,0.91,1.08,0.47,0.73,0.44,0.51,0.71,1.23
192709,0.63,0.43,0.91,1.08,0.47,0.73,0.44,0.51,0.71,1.23
192710,0.63,0.43,0.91,1.08,0.47,0.73,0.44,0.51,0.71,1.23
192711,0.63,0.43,0.91,1.08,0.47,0.73,0.44,0.51,0.71,1.23
192712,0.63,0.43,0.91,1.08,0.47,0.73,0.44,0.51,0.71,1.23
192801,0.63,0.43,0.91,1.08,0.47,0.73,0.44,0.51,0.71,1.23
192802,0.63,0.43,0.91,1.08,0.47,0.73,0.44,0.51,0.71,1.23
192803,0.63,0.43,0.91,1.08,0.47,0.73,0.44,0.51,0.71,1.23
192804,0.63,0.43,0.91,1.08,0.47,0.73,0.44,0.51,0.71,1.23
192805,0.63,0.43,0.91,1.08,0.47,0.73,0.44,0.51,0.71,1.23
192806,0.63,0.43,0.91,1.08,0.47,0.73,0.44,0.51,0.71,1.23
192807,0.51,0.28,0.69,0.93,0.37,0.64,0.35,0.22,0.57,1.11
192808,0.51,0.28,0.69,0.93,0.37,0.64,0.35,0.22,0.57,1.11
192809,0.51,0.28,0.69,0.93,0.37,0.64,0.35,0.22,0.57,1.11
192810,0.51,0.28,0.69,0.93,0.37,0.64,0.35,0.22,0.57,1.11
192811,0.51,0.28,0.69,0.93,0.37,0.64,0.35,0.22,0.57,1.11
192812,0.51,0.28,0.69,0.93,0.37,0.64,0.35,0.22,0.57,1.11
192901,0.51,0.28,0.69,0.93,0.37,0.64,0.35,0.22,0.57,1.11
192902,0.51,0.28,0.69,0.93,0.37,0.64,0.35,0.22,0.57,1.11
192903,0.51,0.28,0.69,0.93,0.37,0.64,0.35,0.22,0.57,1.11
192904,0.51,0.28,0.69,0.93,0.37,0.64,0.35,0.22,0.57,1.11
192905,0.51,0.28,0.69,0.93,0.37,0.64,0.35,0.22,0.57,1.11
192906,0.51,0.28,0.69,0.93,0.37,0.64,0.35,0.22,0.57,1.11
192907,0.48,0.29,0.43,0.8,0.2,0.55,0.29,0.26,0.31,0.93
192908,0.48,0.29,0.43,0.8,0.2,0.55,0.29,0.26,0.31,0.93
192909,0.48,0.29,0.43,0.8,0.2,0.55,0.29,0.26,0.31,0.93
192910,0.48,0.29,0.43,0.8,0.2,0.55,0.29,0.26,0.31,0.93
192911,0.48,0.29,0.43,0.8,0.2,0.55,0.29,0.26,0.31,0.93
192912,0.48,0.29,0.43,0.8,0.2,0.55,0.29,0.26,0.31,0.93
193001,0.48,0.29,0.43,0.8,0.2,0.55,0.29,0.26,0.31,0.93
193002,0.48,0.29,0.43,0.8,0.2,0.55,0.29,0.26,0.31,0.93
193003,0.48,0.29,0.43,0.8,0.2,0.55,0.29,0.26,0.31,0.93
193004,0.48,0.29,0.43,0.8,0.2,0.55,0.29,0.26,0.31,0.93
193005,0.48,0.29,0.43,0.8,0.2,0.55,0.29,0.26,0.31,0.93
193006,0.48,0.29,0.43,0.8,0.2,0.55,0.29,0.26,0.31,0.93
193007,0.64,0.65,0.74,1,0.32,0.54,0.61,0.42,0.37,1.27
193008,0.64,0.65,0.74,1,0.32,0.54,0.61,0.42,0.37,1.27
193009,0.64,0.65,0.74,1,0.32,0.54,0.61,0.42,0.37,1.27
193010,0.64,0.65,0.74,1,0.32,0.54,0.61,0.42,0.37,1.27
193011,0.64,0.65,0.74,1,0.32,0.54,0.61,0.42,0.37,1.27
193012,0.64,0.65,0.74,1,0.32,0.54,0.61,0.42,0.37,1.27
193101,0.64,0.65,0.74,1,0.32,0.54,0.61,0.42,0.37,1.27
193102,0.64,0.65,0.74,1,0.32,0.54,0.61,0.42,0.37,1.27
193103,0.64,0.65,0.74,1,0.32,0.54,0.61,0.42,0.37,1.27
193104,0.64,0.65,0.74,1,0.32,0.54,0.61,0.42,0.37,1.27
193105,0.64,0.65,0.74,1,0.32,0.54,0.61,0.42,0.37,1.27
193106,0.64,0.65,0.74,1,0.32,0.54,0.61,0.42,0.37,1.27
193107,0.76,0.74,1.15,1.69,0.54,0.77,0.76,0.4,0.51,1.84
193108,0.76,0.74,1.15,1.69,0.54,0.77,0.76,0.4,0.51,1.84
193109,0.76,0.74,1.15,1.69,0.54,0.77,0.76,0.4,0.51,1.84
193110,0.76,0.74,1.15,1.69,0.54,0.77,0.76,0.4,0.51,1.84
193111,0.76,0.74,1.15,1.69,0.54,0.77,0.76,0.4,0.51,1.84
193112,0.76,0.74,1.15,1.69,0.54,0.77,0.76,0.4,0.51,1.84
193201,0.76,0.74,1.15,1.69,0.54,0.77,0.76,0.4,0.51,1.84
193202,0.76,0.74,1.15,1.69,0.54,0.77,0.76,0.4,0.51,1.84
193203,0.76,0.74,1.15,1.69,0.54,0.77,0.76,0.4,0.51,1.84
193204,0.76,0.74,1.15,1.69,0.54,0.77,0.76,0.4,0.51,1.84
193205,0.76,0.74,1.15,1.69,0.54,0.77,0.76,0.4,0.51,1.84
193206,0.76,0.74,1.15,1.69,0.54,0.77,0.76,0.4,0.51,1.84
193207,1.68,3.08,4.21,3.37,2.14,2.1,2.02,1.1,1.71,9.1
193208,1.68,3.08,4.21,3.37,2.14,2.1,2.02,1.1,1.71,9.1
193209,1.68,3.08,4.21,3.37,2.14,2.1,2.02,1.1,1.71,9.1
193210,1.68,3.08,4.21,3.37,2.14,2.1,2.02,1.1,1.71,9.1
193211,1.68,3.08,4.21,3.37,2.14,2.1,2.02,1.1,1.71,9.1
193212,1.68,3.08,4.21,3.37,2.14,2.1,2.02,1.1,1.71,9.1
193301,1.68,3.08,4.21,3.37,2.14,2.1,2.02,1.1,1.71,9.1
193302,1.68,3.08,4.21,3.37,2.14,2.1,2.02,1.1,1.71,9.1
193303,1.68,3.08,4.21,3.37,2.14,2.1,2.02,1.1,1.71,9.1
193304,1.68,3.08,4.21,3.37,2.14,2.1,2.02,1.1,1.71,9.1
193305,1.68,3.08,4.21,3.37,2.14,2.1,2.02,1.1,1.71,9.1
193306,1.68,3.08,4.21,3.37,2.14,2.1,2.02,1.1,1.71,9.1
193307,0.66,0.66,1.11,1.46,0.71,1.13,0.81,0.39,0.94,2.65
193308,0.66,0.66,1.11,1.46,0.71,1.13,0.81,0.39,0.94,2.65
193309,0.66,0.66,1.11,1.46,0.71,1.13,0.81,0.39,0.94,2.65
193310,0.66,0.66,1.11,1.46,0.71,1.13,0.81,0.39,0.94,2.65
193311,0.66,0.66,1.11,1.46,0.71,1.13,0.81,0.39,0.94,2.65
193312,0.66,0.66,1.11,1.46,0.71,1.13,0.81,0.39,0.94,2.65
193401,0.66,0.66,1.11,1.46,0.71,1.13,0.81,0.39,0.94,2.65
193402,0.66,0.66,1.11,1.46,0.71,1.13,0.81,0.39,0.94,2.65
193403,0.66,0.66,1.11,1.46,0.71,1.13,0.81,0.39,0.94,2.65
193404,0.66,0.66,1.11,1.46,0.71,1.13,0.81,0.39,0.94,2.65
193405,0.66,0.66,1.11,1.46,0.71,1.13,0.81,0.39,0.94,2.65
193406,0.66,0.66,1.11,1.46,0.71,1.13,0.81,0.39,0.94,2.65
193407,0.72,0.67,1.14,1.4,0.76,1.25,0.74,0.3,1.45,2.8
193408,0.72,0.67,1.14,1.4,0.76,1.25,0.74,0.3,1.45,2.8
193409,0.72,0.67,1.14,1.4,0.76,1.25,0.74,0.3,1.45,2.8
193410,0.72,0.67,1.14,1.4,0.76,1.25,0.74,0.3,1.45,2.8
193411,0.72,0.67,1.14,1.4,0.76,1.25,0.74,0.3,1.45,2.8
193412,0.72,0.67,1.14,1.4,0.76,1.25,0.74,0.3,1.45,2.8
193501,0.72,0.67,1.14,1.4,0.76,1.25,0.74,0.3,1.45,2.8
193502,0.72,0.67,1.14,1.4,0.76,1.25,0.74,0.3,1.45,2.8
193503,0.72,0.67,1.14,1.4,0.76,1.25,0.74,0.3,1.45,2.8
193504,0.72,0.67,1.14,1.4,0.76,1.25,0.74,0.3,1.45,2.8
193505,0.72,0.67,1.14,1.4,0.76,1.25,0.74,0.3,1.45,2.8
193506,0.72,0.67,1.14,1.4,0.76,1.25,0.74,0.3,1.45,2.8
193507,0.68,0.59,1.03,1.32,0.62,1.12,0.74,0.33,1.51,3.06
193508,0.68,0.59,1.03,1.32,0.62,1.12,0.74,0.33,1.51,3.06
193509,0.68,0.59,1.03,1.32,0.62,1.12,0.74,0.33,1.51,3.06
193510,0.68,0.59,1.03,1.32,0.62,1.12,0.74,0.33,1.51,3.06
193511,0.68,0.59,1.03,1.32,0.62,1.12,0.74,0.33,1.51,3.06
193512,0.68,0.59,1.03,1.32,0.62,1.12,0.74,0.33,1.51,3.06
193601,0.68,0.59,1.03,1.32,0.62,1.12,0.74,0.33,1.51,3.06
193602,0.68,0.59,1.03,1.32,0.62,1.12,0.74,0.33,1.51,3.06
193603,0.68,0.59,1.03,1.32,0.62,1.12,0.74,0.33,1.51,3.06
193604,0.68,0.59,1.03,1.32,0.62,1.12,0.74,0.33,1.51,3.06
193605,0.68,0.59,1.03,1.32,0.62,1.12,0.74,0.33,1.51,3.06
193606,0.68,0.59,1.03,1.32,0.62,1.12,0.74,0.33,1.51,3.06
193607,0.65,0.32,0.69,0.81,0.43,0.81,0.64,0.31,1.03,2.06
193608,0.65,0.32,0.69,0.81,0.43,0.81,0.64,0.31,1.03,2.06
193609,0.65,0.32,0.69,0.81,0.43,0.81,0.64,0.31,1.03,2.06
193610,0.65,0.32,0.69,0.81,0.43,0.81,0.64,0.31,1.03,2.06
193611,0.65,0.32,0.69,0.81,0.43,0.81,0.64,0.31,1.03,2.06
193612,0.65,0.32,0.69,0.81,0.43,0.81,0.64,0.31,1.03,2.06
193701,0.65,0.32,0.69,0.81,0.43,0.81,0.64,0.31,1.03,2.06
193702,0.65,0.32,0.69,0.81,0.43,0.81,0.64,0.31,1.03,2.06
193703,0.65,0.32,0.69,0.81,0.43,0.81,0.64,0.31,1.03,2.06
193704,0.65,0.32,0.69,0.81,0.43,0.81,0.64,0.31,1.03,2.06
193705,0.65,0.32,0.69,0.81,0.43,0.81,0.64,0.31,1.03,2.06
193706,0.65,0.32,0.69,0.81,0.43,0.81,0.64,0.31,1.03,2.06
193707,0.67,0.43,0.57,0.84,0.37,0.86,0.64,0.29,1.31,1.9
193708,0.67,0.43,0.57,0.84,0.37,0.86,0.64,0.29,1.31,1.9
193709,0.67,0.43,0.57,0.84,0.37,0.86,0.64,0.29,1.31,1.9
193710,0.67,0.43,0.57,0.84,0.37,0.86,0.64,0.29,1.31,1.9
193711,0.67,0.43,0.57,0.84,0.37,0.86,0.64,0.29,1.31,1.9
193712,0.67,0.43,0.57,0.84,0.37,0.86,0.64,0.29,1.31,1.9
193801,0.67,0.43,0.57,0.84,0.37,0.86,0.64,0.29,1.31,1.9
193802,0.67,0.43,0.57,0.84,0.37,0.86,0.64,0.29,1.31,1.9
193803,0.67,0.43,0.57,0.84,0.37,0.86,0.64,0.29,1.31,1.9
193804,0.67,0.43,0.57,0.84,0.37,0.86,0.64,0.29,1.31,1.9
193805,0.67,0.43,0.57,0.84,0.37,0.86,0.64,0.29,1.31,1.9
193806,0.67,0.43,0.57,0.84,0.37,0.86,0.64,0.29,1.31,1.9
193807,0.81,0.65,0.84,1.19,0.46,0.96,0.82,0.31,1.56,2.94
193808,0.81,0.65,0.84,1.19,0.46,0.96,0.82,0.31,1.56,2.94
193809,0.81,0.65,0.84,1.19,0.46,0.96,0.82,0.31,1.56,2.94
193810,0.81,0.65,0.84,1.19,0.46,0.96,0.82,0.31,1.56,2.94
193811,0.81,0.65,0.84,1.19,0.46,0.96,0.82,0.31,1.56,2.94
193812,0.81,0.65,0.84,1.19,0.46,0.96,0.82,0.31,1.56,2.94
193901,0.81,0.65,0.84,1.19,0.46,0.96,0.82,0.31,1.56,2.94
193902,0.81,0.65,0.84,1.19,0.46,0.96,0.82,0.31,1.56,2.94
193903,0.81,0.65,0.84,1.19,0.46,0.96,0.82,0.31,1.56,2.94
193904,0.81,0.65,0.84,1.19,0.46,0.96,0.82,0.31,1.56,2.94
193905,0.81,0.65,0.84,1.19,0.46,0.96,0.82,0.31,1.56,2.94
193906,0.81,0.65,0.84,1.19,0.46,0.96,0.82,0.31,1.56,2.94
193907,0.79,0.62,0.88,1.54,0.53,0.86,0.74,0.27,1.19,3.21
193908,0.79,0.62,0.88,1.54,0.53,0.86,0.74,0.27,1.19,3.21
193909,0.79,0.62,0.88,1.54,0.53,0.86,0.74,0.27,1.19,3.21
193910,0.79,0.62,0.88,1.54,0.53,0.86,0.74,0.27,1.19,3.21
193911,0.79,0.62,0.88,1.54,0.53,0.86,0.74,0.27,1.19,3.21
193912,0.79,0.62,0.88,1.54,0.53,0.86,0.74,0.27,1.19,3.21
194001,0.79,0.62,0.88,1.54,0.53,0.86,0.74,0.27,1.19,3.21
194002,0.79,0.62,0.88,1.54,0.53,0.86,0.74,0.27,1.19,3.21
194003,0.79,0.62,0.88,1.54,0.53,0.86,0.74,0.27,1.19,3.21
194004,0.79,0.62,0.88,1.54,0.53,0.86,0.74,0.27,1.19,3.21
194005,0.79,0.62,0.88,1.54,0.53,0.86,0.74,0.27,1.19,3.21
194006,0.79,0.62,0.88,1.54,0.53,0.86,0.74,0.27,1.19,3.21
194007,0.89,0.62,0.9,1.82,0.62,0.86,0.84,0.33,1.18,3.26
194008,0.89,0.62,0.9,1.82,0.62,0.86,0.84,0.33,1.18,3.26
194009,0.89,0.62,0.9,1.82,0.62,0.86,0.84,0.33,1.18,3.26
194010,0.89,0.62,0.9,1.82,0.62,0.86,0.84,0.33,1.18,3.26
194011,0.89,0.62,0.9,1.82,0.62,0.86,0.84,0.33,1.18,3.26
194012,0.89,0.62,0.9,1.82,0.62,0.86,0.84,0.33,1.18,3.26
194101,0.89,0.62,0.9,1.82,0.62,0.86,0.84,0.33,1.18,3.26
194102,0.89,0.62,0.9,1.82,0.62,0.86,0.84,0.33,1.18,3.26
194103,0.89,0.62,0.9,1.82,0.62,0.86,0.84,0.33,1.18,3.26
194104,0.89,0.62,0.9,1.82,0.62,0.86,0.84,0.33,1.18,3.26
194105,0.89,0.62,0.9,1.82,0.62,0.86,0.84,0.33,1.18,3.26
194106,0.89,0.62,0.9,1.82,0.62,0.86,0.84,0.33,1.18,3.26
194107,0.94,0.7,0.89,1.51,0.6,0.9,0.87,0.43,1.69,3
194108,0.94,0.7,0.89,1.51,0.6,0.9,0.87,0.43,1.69,3
194109,0.94,0.7,0.89,1.51,0.6,0.9,0.87,0.43,1.69,3
194110,0.94,0.7,0.89,1.51,0.6,0.9,0.87,0.43,1.69,3
194111,0.94,0.7,0.89,1.51,0.6,0.9,0.87,0.43,1.69,3
194112,0.94,0.7,0.89,1.51,0.6,0.9,0.87,0.43,1.69,3
194201,0.94,0.7,0.89,1.51,0.6,0.9,0.87,0.43,1.69,3
194202,0.94,0.7,0.89,1.51,0.6,0.9,0.87,0.43,1.69,3
194203,0.94,0.7,0.89,1.51,0.6,0.9,0.87,0.43,1.69,3
194204,0.94,0.7,0.89,1.51,0.6,0.9,0.87,0.43,1.69,3
194205,0.94,0.7,0.89,1.51,0.6,0.9,0.87,0.43,1.69,3
194206,0.94,0.7,0.89,1.51,0.6,0.9,0.87,0.43,1.69,3
194207,1.1,0.77,1.17,1.81,0.73,1.27,1.1,0.46,2.49,3.44
194208,1.1,0.77,1.17,1.81,0.73,1.27,1.1,0.46,2.49,3.44
194209,1.1,0.77,1.17,1.81,0.73,1.27,1.1,0.46,2.49,3.44
194210,1.1,0.77,1.17,1.81,0.73,1.27,1.1,0.46,2.49,3.44
194211,1.1,0.77,1.17,1.81,0.73,1.27,1.1,0.46,2.49,3.44
194212,1.1,0.77,1.17,1.81,0.73,1.27,1.1,0.46,2.49,3.44
194301,1.1,0.77,1.17,1.81,0.73,1.27,1.1,0.46,2.49,3.44
194302,1.1,0.77,1.17,1.81,0.73,1.27,1.1,0.46,2.49,3.44
194303,1.1,0.77,1.17,1.81,0.73,1.27,1.1,0.46,2.49,3.44
194304,1.1,0.77,1.17,1.81,0.73,1.27,1.1,0.46,2.49,3.44
194305,1.1,0.77,1.17,1.81,0.73,1.27,1.1,0.46,2.49,3.44
194306,1.1,0.77,1.17,1.81,0.73,1.27,1.1,0.46,2.49,3.44
194307,0.8,0.53,0.88,1.1,0.47,0.9,0.72,0.34,1.5,2.19
194308,0.8,0.53,0.88,1.1,0.47,0.9,0.72,0.34,1.5,2.19
194309,0.8,0.53,0.88,1.1,0.47,0.9,0.72,0.34,1.5,2.19
194310,0.8,0.53,0.88,1.1,0.47,0.9,0.72,0.34,1.5,2.19
194311,0.8,0.53,0.88,1.1,0.47,0.9,0.72,0.34,1.5,2.19
194312,0.8,0.53,0.88,1.1,0.47,0.9,0.72,0.34,1.5,2.19
194401,0.8,0.53,0.88,1.1,0.47,0.9,0.72,0.34,1.5,2.19
194402,0.8,0.53,0.88,1.1,0.47,0.9,0.72,0.34,1.5,2.19
194403,0.8,0.53,0.88,1.1,0.47,0.9,0.72,0.34,1.5,2.19
194404,0.8,0.53,0.88,1.1,0.47,0.9,0.72,0.34,1.5,2.19
194405,0.8,0.53,0.88,1.1,0.47,0.9,0.72,0.34,1.5,2.19
194406,0.8,0.53,0.88,1.1,0.47,0.9,0.72,0.34,1.5,2.19
194407,0.75,0.48,0.85,1.14,0.48,0.81,0.7,0.34,1.4,2.16
194408,0.75,0.48,0.85,1.14,0.48,0.81,0.7,0.34,1.4,2.16
194409,0.75,0.48,0.85,1.14,0.48,0.81,0.7,0.34,1.4,2.16
194410,0.75,0.48,0.85,1.14,0.48,0.81,0.7,0.34,1.4,2.16
194411,0.75,0.48,0.85,1.14,0.48,0.81,0.7,0.34,1.4,2.16
194412,0.75,0.48,0.85,1.14,0.48,0.81,0.7,0.34,1.4,2.16
194501,0.75,0.48,0.85,1.14,0.48,0.81,0.7,0.34,1.4,2.16
194502,0.75,0.48,0.85,1.14,0.48,0.81,0.7,0.34,1.4,2.16
194503,0.75,0.48,0.85,1.14,0.48,0.81,0.7,0.34,1.4,2.16
194504,0.75,0.48,0.85,1.14,0.48,0.81,0.7,0.34,1.4,2.16
194505,0.75,0.48,0.85,1.14,0.48,0.81,0.7,0.34,1.4,2.16
194506,0.75,0.48,0.85,1.14,0.48,0.81,0.7,0.34,1.4,2.16
194507,0.65,0.45,0.75,1.04,0.46,0.76,0.6,0.38,1.1,1.7
194508,0.65,0.45,0.75,1.04,0.46,0.76,0.6,0.38,1.1,1.7
194509,0.65,0.45,0.75,1.04,0.46,0.76,0.6,0.38,1.1,1.7
194510,0.65,0.45,0.75,1.04,0.46,0.76,0.6,0.38,1.1,1.7
194511,0.65,0.45,0.75,1.04,0.46,0.76,0.6,0.38,1.1,1.7
194512,0.65,0.45,0.75,1.04,0.46,0.76,0.6,0.38,1.1,1.7
194601,0.65,0.45,0.75,1.04,0.46,0.76,0.6,0.38,1.1,1.7
194602,0.65,0.45,0.75,1.04,0.46,0.76,0.6,0.38,1.1,1.7
194603,0.65,0.45,0.75,1.04,0.46,0.76,0.6,0.38,1.1,1.7
194604,0.65,0.45,0.75,1.04,0.46,0.76,0.6,0.38,1.1,1.7
194605,0.65,0.45,0.75,1.04,0.46,0.76,0.6,0.38,1.1,1.7
194606,0.65,0.45,0.75,1.04,0.46,0.76,0.6,0.38,1.1,1.7
194607,0.5,0.43,0.6,0.84,0.47,0.66,0.42,0.24,0.83,1.4
194608,0.5,0.43,0.6,0.84,0.47,0.66,0.42,0.24,0.83,1.4
194609,0.5,0.43,0.6,0.84,0.47,0.66,0.42,0.24,0.83,1.4
194610,0.5,0.43,0.6,0.84,0.47,0.66,0.42,0.24,0.83,1.4
194611,0.5,0.43,0.6,0.84,0.47,0.66,0.42,0.24,0.83,1.4
194612,0.5,0.43,0.6,0.84,0.47,0.66,0.42,0.24,0.83,1.4
194701,0.5,0.43,0.6,0.84,0.47,0.66,0.42,0.24,0.83,1.4
194702,0.5,0.43,0.6,0.84,0.47,0.66,0.42,0.24,0.83,1.4
194703,0.5,0.43,0.6,0.84,0.47,0.66,0.42,0.24,0.83,1.4
194704,0.5,0.43,0.6,0.84,0.47,0.66,0.42,0.24,0.83,1.4
194705,0.5,0.43,0.6,0.84,0.47,0.66,0.42,0.24,0.83,1.4
194706,0.5,0.43,0.6,0.84,0.47,0.66,0.42,0.24,0.83,1.4
194707,0.7,0.57,0.82,0.95,0.54,0.85,0.63,0.44,0.97,2.15
194708,0.7,0.57,0.82,0.95,0.54,0.85,0.63,0.44,0.97,2.15
194709,0.7,0.57,0.82,0.95,0.54,0.85,0.63,0.44,0.97,2.15
194710,0.7,0.57,0.82,0.95,0.54,0.85,0.63,0.44,0.97,2.15
194711,0.7,0.57,0.82,0.95,0.54,0.85,0.63,0.44,0.97,2.15
194712,0.7,0.57,0.82,0.95,0.54,0.85,0.63,0.44,0.97,2.15
194801,0.7,0.57,0.82,0.95,0.54,0.85,0.63,0.44,0.97,2.15
194802,0.7,0.57,0.82,0.95,0.54,0.85,0.63,0.44,0.97,2.15
194803,0.7,0.57,0.82,0.95,0.54,0.85,0.63,0.44,0.97,2.15
194804,0.7,0.57,0.82,0.95,0.54,0.85,0.63,0.44,0.97,2.15
194805,0.7,0.57,0.82,0.95,0.54,0.85,0.63,0.44,0.97,2.15
194806,0.7,0.57,0.82,0.95,0.54,0.85,0.63,0.44,0.97,2.15
194807,0.87,0.57,0.78,0.81,0.55,0.9,0.66,0.48,0.98,1.96
194808,0.87,0.57,0.78,0.81,0.55,0.9,0.66,0.48,0.98,1.96
194809,0.87,0.57,0.78,0.81,0.55,0.9,0.66,0.48,0.98,1.96
194810,0.87,0.57,0.78,0.81,0.55,0.9,0.66,0.48,0.98,1.96
194811,0.87,0.57,0.78,0.81,0.55,0.9,0.66,0.48,0.98,1.96
194812,0.87,0.57,0.78,0.81,0.55,0.9,0.66,0.48,0.98,1.96
194901,0.87,0.57,0.78,0.81,0.55,0.9,0.66,0.48,0.98,1.96
194902,0.87,0.57,0.78,0.81,0.55,0.9,0.66,0.48,0.98,1.96
194903,0.87,0.57,0.78,0.81,0.55,0.9,0.66,0.48,0.98,1.96
194904,0.87,0.57,0.78,0.81,0.55,0.9,0.66,0.48,0.98,1.96
194905,0.87,0.57,0.78,0.81,0.55,0.9,0.66,0.48,0.98,1.96
194906,0.87,0.57,0.78,0.81,0.55,0.9,0.66,0.48,0.98,1.96
194907,0.91,0.84,1.03,1.27,0.78,1.06,0.81,0.54,1.04,2.53
194908,0.91,0.84,1.03,1.27,0.78,1.06,0.81,0.54,1.04,2.53
194909,0.91,0.84,1.03,1.27,0.78,1.06,0.81,0.54,1.04,2.53
194910,0.91,0.84,1.03,1.27,0.78,1.06,0.81,0.54,1.04,2.53
194911,0.91,0.84,1.03,1.27,0.78,1.06,0.81,0.54,1.04,2.53
194912,0.91,0.84,1.03,1.27,0.78,1.06,0.81,0.54,1.04,2.53
195001,0.91,0.84,1.03,1.27,0.78,1.06,0.81,0.54,1.04,2.53
