Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
199704,0.21,0.42,0.3,0.37,0.23,0.24,0.31,0.18,0.64,0.48
199705,0.21,0.42,0.3,0.37,0.23,0.24,0.31,0.18,0.64,0.48
199706,0.21,0.42,0.3,0.37,0.23,0.24,0.31,0.18,0.64,0.48
199707,0.18,0.43,0.24,0.33,0.19,0.3,0.3,0.15,0.67,0.39
199708,0.18,0.43,0.24,0.33,0.19,0.3,0.3,0.15,0.67,0.39
199709,0.18,0.43,0.24,0.33,0.19,0.3,0.3,0.15,0.67,0.39
199710,0.18,0.43,0.24,0.33,0.19,0.3,0.3,0.15,0.67,0.39
199711,0.18,0.43,0.24,0.33,0.19,0.3,0.3,0.15,0.67,0.39
199712,0.18,0.43,0.24,0.33,0.19,0.3,0.3,0.15,0.67,0.39
199801,0.18,0.43,0.24,0.33,0.19,0.3,0.3,0.15,0.67,0.39
199802,0.18,0.43,0.24,0.33,0.19,0.3,0.3,0.15,0.67,0.39
199803,0.18,0.43,0.24,0.33,0.19,0.3,0.3,0.15,0.67,0.39
199804,0.18,0.43,0.24,0.33,0.19,0.3,0.3,0.15,0.67,0.39
199805,0.18,0.43,0.24,0.33,0.19,0.3,0.3,0.15,0.67,0.39
199806,0.18,0.43,0.24,0.33,0.19,0.3,0.3,0.15,0.67,0.39
199807,0.16,0.3,0.23,0.32,0.16,0.22,0.23,0.12,0.54,0.33
199808,0.16,0.3,0.23,0.32,0.16,0.22,0.23,0.12,0.54,0.33
199809,0.16,0.3,0.23,0.32,0.16,0.22,0.23,0.12,0.54,0.33
199810,0.16,0.3,0.23,0.32,0.16,0.22,0.23,0.12,0.54,0.33
199811,0.16,0.3,0.23,0.32,0.16,0.22,0.23,0.12,0.54,0.33
199812,0.16,0.3,0.23,0.32,0.16,0.22,0.23,0.12,0.54,0.33
199901,0.16,0.3,0.23,0.32,0.16,0.22,0.23,0.12,0.54,0.33
199902,0.16,0.3,0.23,0.32,0.16,0.22,0.23,0.12,0.54,0.33
199903,0.16,0.3,0.23,0.32,0.16,0.22,0.23,0.12,0.54,0.33
199904,0.16,0.3,0.23,0.32,0.16,0.22,0.23,0.12,0.54,0.33
199905,0.16,0.3,0.23,0.32,0.16,0.22,0.23,0.12,0.54,0.33
199906,0.16,0.3,0.23,0.32,0.16,0.22,0.23,0.12,0.54,0.33
199907,0.17,0.32,0.23,0.28,0.11,0.18,0.21,0.12,0.55,0.35
199908,0.17,0.32,0.23,0.28,0.11,0.18,0.21,0.12,0.55,0.35
199909,0.17,0.32,0.23,0.28,0.11,0.18,0.21,0.12,0.55,0.35
199910,0.17,0.32,0.23,0.28,0.11,0.18,0.21,0.12,0.55,0.35
199911,0.17,0.32,0.23,0.28,0.11,0.18,0.21,0.12,0.55,0.35
199912,0.17,0.32,0.23,0.28,0.11,0.18,0.21,0.12,0.55,0.35
200001,0.17,0.32,0.23,0.28,0.11,0.18,0.21,0.12,0.55,0.35
200002,0.17,0.32,0.23,0.28,0.11,0.18,0.21,0.12,0.55,0.35
200003,0.17,0.32,0.23,0.28,0.11,0.18,0.21,0.12,0.55,0.35
200004,0.17,0.32,0.23,0.28,0.11,0.18,0.21,0.12,0.55,0.35
200005,0.17,0.32,0.23,0.28,0.11,0.18,0.21,0.12,0.55,0.35
200006,0.17,0.32,0.23,0.28,0.11,0.18,0.21,0.12,0.55,0.35
200007,0.23,0.52,0.31,0.29,0.08,0.29,0.25,0.1,0.61,0.35
200008,0.23,0.52,0.31,0.29,0.08,0.29,0.25,0.1,0.61,0.35
200009,0.23,0.52,0.31,0.29,0.08,0.29,0.25,0.1,0.61,0.35
200010,0.23,0.52,0.31,0.29,0.08,0.29,0.25,0.1,0.61,0.35
200011,0.23,0.52,0.31,0.29,0.08,0.29,0.25,0.1,0.61,0.35
200012,0.23,0.52,0.31,0.29,0.08,0.29,0.25,0.1,0.61,0.35
200101,0.23,0.52,0.31,0.29,0.08,0.29,0.25,0.1,0.61,0.35
200102,0.23,0.52,0.31,0.29,0.08,0.29,0.25,0.1,0.61,0.35
200103,0.23,0.52,0.31,0.29,0.08,0.29,0.25,0.1,0.61,0.35
200104,0.23,0.52,0.31,0.29,0.08,0.29,0.25,0.1,0.61,0.35
200105,0.23,0.52,0.31,0.29,0.08,0.29,0.25,0.1,0.61,0.35
200106,0.23,0.52,0.31,0.29,0.08,0.29,0.25,0.1,0.61,0.35
200107,0.21,0.53,0.34,0.32,0.23,0.52,0.26,0.12,0.51,0.35
200108,0.21,0.53,0.34,0.32,0.23,0.52,0.26,0.12,0.51,0.35
200109,0.21,0.53,0.34,0.32,0.23,0.52,0.26,0.12,0.51,0.35
200110,0.21,0.53,0.34,0.32,0.23,0.52,0.26,0.12,0.51,0.35
200111,0.21,0.53,0.34,0.32,0.23,0.52,0.26,0.12,0.51,0.35
200112,0.21,0.53,0.34,0.32,0.23,0.52,0.26,0.12,0.51,0.35
200201,0.21,0.53,0.34,0.32,0.23,0.52,0.26,0.12,0.51,0.35
200202,0.21,0.53,0.34,0.32,0.23,0.52,0.26,0.12,0.51,0.35
200203,0.21,0.53,0.34,0.32,0.23,0.52,0.26,0.12,0.51,0.35
200204,0.21,0.53,0.34,0.32,0.23,0.52,0.26,0.12,0.51,0.35
200205,0.21,0.53,0.34,0.32,0.23,0.52,0.26,0.12,0.51,0.35
200206,0.21,0.53,0.34,0.32,0.23,0.52,0.26,0.12,0.51,0.35
200207,0.23,0.42,0.32,0.37,0.34,0.68,0.26,0.17,0.65,0.46
200208,0.23,0.42,0.32,0.37,0.34,0.68,0.26,0.17,0.65,0.46
200209,0.23,0.42,0.32,0.37,0.34,0.68,0.26,0.17,0.65,0.46
200210,0.23,0.42,0.32,0.37,0.34,0.68,0.26,0.17,0.65,0.46
200211,0.23,0.42,0.32,0.37,0.34,0.68,0.26,0.17,0.65,0.46
200212,0.23,0.42,0.32,0.37,0.34,0.68,0.26,0.17,0.65,0.46
200301,0.23,0.42,0.32,0.37,0.34,0.68,0.26,0.17,0.65,0.46
200302,0.23,0.42,0.32,0.37,0.34,0.68,0.26,0.17,0.65,0.46
200303,0.23,0.42,0.32,0.37,0.34,0.68,0.26,0.17,0.65,0.46
200304,0.23,0.42,0.32,0.37,0.34,0.68,0.26,0.17,0.65,0.46
200305,0.23,0.42,0.32,0.37,0.34,0.68,0.26,0.17,0.65,0.46
200306,0.23,0.42,0.32,0.37,0.34,0.68,0.26,0.17,0.65,0.46
200307,0.25,0.39,0.32,0.42,0.3,0.52,0.3,0.18,0.64,0.47
200308,0.25,0.39,0.32,0.42,0.3,0.52,0.3,0.18,0.64,0.47
200309,0.25,0.39,0.32,0.42,0.3,0.52,0.3,0.18,0.64,0.47
200310,0.25,0.39,0.32,0.42,0.3,0.52,0.3,0.18,0.64,0.47
200311,0.25,0.39,0.32,0.42,0.3,0.52,0.3,0.18,0.64,0.47
200312,0.25,0.39,0.32,0.42,0.3,0.52,0.3,0.18,0.64,0.47
200401,0.25,0.39,0.32,0.42,0.3,0.52,0.3,0.18,0.64,0.47
200402,0.25,0.39,0.32,0.42,0.3,0.52,0.3,0.18,0.64,0.47
200403,0.25,0.39,0.32,0.42,0.3,0.52,0.3,0.18,0.64,0.47
200404,0.25,0.39,0.32,0.42,0.3,0.52,0.3,0.18,0.64,0.47
200405,0.25,0.39,0.32,0.42,0.3,0.52,0.3,0.18,0.64,0.47
200406,0.25,0.39,0.32,0.42,0.3,0.52,0.3,0.18,0.64,0.47
200407,0.24,0.45,0.26,0.39,0.24,0.56,0.29,0.21,0.6,0.44
200408,0.24,0.45,0.26,0.39,0.24,0.56,0.29,0.21,0.6,0.44
200409,0.24,0.45,0.26,0.39,0.24,0.56,0.29,0.21,0.6,0.44
200410,0.24,0.45,0.26,0.39,0.24,0.56,0.29,0.21,0.6,0.44
200411,0.24,0.45,0.26,0.39,0.24,0.56,0.29,0.21,0.6,0.44
200412,0.24,0.45,0.26,0.39,0.24,0.56,0.29,0.21,0.6,0.44
200501,0.24,0.45,0.26,0.39,0.24,0.56,0.29,0.21,0.6,0.44
200502,0.24,0.45,0.26,0.39,0.24,0.56,0.29,0.21,0.6,0.44
200503,0.24,0.45,0.26,0.39,0.24,0.56,0.29,0.21,0.6,0.44
200504,0.24,0.45,0.26,0.39,0.24,0.56,0.29,0.21,0.6,0.44
200505,0.24,0.45,0.26,0.39,0.24,0.56,0.29,0.21,0.6,0.44
200506,0.24,0.45,0.26,0.39,0.24,0.56,0.29,0.21,0.6,0.44
200507,0.27,0.57,0.3,0.34,0.28,0.49,0.29,0.23,0.48,0.48
200508,0.27,0.57,0.3,0.34,0.28,0.49,0.29,0.23,0.48,0.48
200509,0.27,0.57,0.3,0.34,0.28,0.49,0.29,0.23,0.48,0.48
200510,0.27,0.57,0.3,0.34,0.28,0.49,0.29,0.23,0.48,0.48
200511,0.27,0.57,0.3,0.34,0.28,0.49,0.29,0.23,0.48,0.48
200512,0.27,0.57,0.3,0.34,0.28,0.49,0.29,0.23,0.48,0.48
200601,0.27,0.57,0.3,0.34,0.28,0.49,0.29,0.23,0.48,0.48
200602,0.27,0.57,0.3,0.34,0.28,0.49,0.29,0.23,0.48,0.48
200603,0.27,0.57,0.3,0.34,0.28,0.49,0.29,0.23,0.48,0.48
200604,0.27,0.57,0.3,0.34,0.28,0.49,0.29,0.23,0.48,0.48
200605,0.27,0.57,0.3,0.34,0.28,0.49,0.29,0.23,0.48,0.48
200606,0.27,0.57,0.3,0.34,0.28,0.49,0.29,0.23,0.48,0.48
200607,0.28,0.45,0.27,0.36,0.27,0.49,0.3,0.25,0.47,0.47
200608,0.28,0.45,0.27,0.36,0.27,0.49,0.3,0.25,0.47,0.47
200609,0.28,0.45,0.27,0.36,0.27,0.49,0.3,0.25,0.47,0.47
200610,0.28,0.45,0.27,0.36,0.27,0.49,0.3,0.25,0.47,0.47
200611,0.28,0.45,0.27,0.36,0.27,0.49,0.3,0.25,0.47,0.47
200612,0.28,0.45,0.27,0.36,0.27,0.49,0.3,0.25,0.47,0.47
200701,0.28,0.45,0.27,0.36,0.27,0.49,0.3,0.25,0.47,0.47
200702,0.28,0.45,0.27,0.36,0.27,0.49,0.3,0.25,0.47,0.47
200703,0.28,0.45,0.27,0.36,0.27,0.49,0.3,0.25,0.47,0.47
200704,0.28,0.45,0.27,0.36,0.27,0.49,0.3,0.25,0.47,0.47
200705,0.28,0.45,0.27,0.36,0.27,0.49,0.3,0.25,0.47,0.47
200706,0.28,0.45,0.27,0.36,0.27,0.49,0.3,0.25,0.47,0.47
200707,0.25,0.3,0.26,0.35,0.25,0.49,0.31,0.24,0.44,0.47
200708,0.25,0.3,0.26,0.35,0.25,0.49,0.31,0.24,0.44,0.47
200709,0.25,0.3,0.26,0.35,0.25,0.49,0.31,0.24,0.44,0.47
200710,0.25,0.3,0.26,0.35,0.25,0.49,0.31,0.24,0.44,0.47
200711,0.25,0.3,0.26,0.35,0.25,0.49,0.31,0.24,0.44,0.47
200712,0.25,0.3,0.26,0.35,0.25,0.49,0.31,0.24,0.44,0.47
200801,0.25,0.3,0.26,0.35,0.25,0.49,0.31,0.24,0.44,0.47
200802,0.25,0.3,0.26,0.35,0.25,0.49,0.31,0.24,0.44,0.47
200803,0.25,0.3,0.26,0.35,0.25,0.49,0.31,0.24,0.44,0.47
200804,0.25,0.3,0.26,0.35,0.25,0.49,0.31,0.24,0.44,0.47
200805,0.25,0.3,0.26,0.35,0.25,0.49,0.31,0.24,0.44,0.47
200806,0.25,0.3,0.26,0.35,0.25,0.49,0.31,0.24,0.44,0.47
200807,0.28,0.52,0.32,0.32,0.28,0.62,0.41,0.29,0.46,0.75
200808,0.28,0.52,0.32,0.32,0.28,0.62,0.41,0.29,0.46,0.75
200809,0.28,0.52,0.32,0.32,0.28,0.62,0.41,0.29,0.46,0.75
200810,0.28,0.52,0.32,0.32,0.28,0.62,0.41,0.29,0.46,0.75
200811,0.28,0.52,0.32,0.32,0.28,0.62,0.41,0.29,0.46,0.75
200812,0.28,0.52,0.32,0.32,0.28,0.62,0.41,0.29,0.46,0.75
200901,0.28,0.52,0.32,0.32,0.28,0.62,0.41,0.29,0.46,0.75
200902,0.28,0.52,0.32,0.32,0.28,0.62,0.41,0.29,0.46,0.75
200903,0.28,0.52,0.32,0.32,0.28,0.62,0.41,0.29,0.46,0.75
200904,0.28,0.52,0.32,0.32,0.28,0.62,0.41,0.29,0.46,0.75
200905,0.28,0.52,0.32,0.32,0.28,0.62,0.41,0.29,0.46,0.75
200906,0.28,0.52,0.32,0.32,0.28,0.62,0.41,0.29,0.46,0.75
200907,0.3,0.68,0.46,0.58,0.35,0.74,0.47,0.34,0.7,0.87
200908,0.3,0.68,0.46,0.58,0.35,0.74,0.47,0.34,0.7,0.87
200909,0.3,0.68,0.46,0.58,0.35,0.74,0.47,0.34,0.7,0.87
200910,0.3,0.68,0.46,0.58,0.35,0.74,0.47,0.34,0.7,0.87
200911,0.3,0.68,0.46,0.58,0.35,0.74,0.47,0.34,0.7,0.87
200912,0.3,0.68,0.46,0.58,0.35,0.74,0.47,0.34,0.7,0.87
201001,0.3,0.68,0.46,0.58,0.35,0.74,0.47,0.34,0.7,0.87
201002,0.3,0.68,0.46,0.58,0.35,0.74,0.47,0.34,0.7,0.87
201003,0.3,0.68,0.46,0.58,0.35,0.74,0.47,0.34,0.7,0.87
201004,0.3,0.68,0.46,0.58,0.35,0.74,0.47,0.34,0.7,0.87
201005,0.3,0.68,0.46,0.58,0.35,0.74,0.47,0.34,0.7,0.87
201006,0.3,0.68,0.46,0.58,0.35,0.74,0.47,0.34,0.7,0.87
201007,0.29,0.45,0.39,0.58,0.32,0.65,0.41,0.42,0.72,0.84
201008,0.29,0.45,0.39,0.58,0.32,0.65,0.41,0.42,0.72,0.84
201009,0.29,0.45,0.39,0.58,0.32,0.65,0.41,0.42,0.72,0.84
201010,0.29,0.45,0.39,0.58,0.32,0.65,0.41,0.42,0.72,0.84
201011,0.29,0.45,0.39,0.58,0.32,0.65,0.41,0.42,0.72,0.84
201012,0.29,0.45,0.39,0.58,0.32,0.65,0.41,0.42,0.72,0.84
201101,0.29,0.45,0.39,0.58,0.32,0.65,0.41,0.42,0.72,0.84
201102,0.29,0.45,0.39,0.58,0.32,0.65,0.41,0.42,0.72,0.84
201103,0.29,0.45,0.39,0.58,0.32,0.65,0.41,0.42,0.72,0.84
201104,0.29,0.45,0.39,0.58,0.32,0.65,0.41,0.42,0.72,0.84
201105,0.29,0.45,0.39,0.58,0.32,0.65,0.41,0.42,0.72,0.84
201106,0.29,0.45,0.39,0.58,0.32,0.65,0.41,0.42,0.72,0.84
201107,0.25,0.39,0.3,0.45,0.29,0.52,0.35,0.35,0.61,0.67
201108,0.25,0.39,0.3,0.45,0.29,0.52,0.35,0.35,0.61,0.67
201109,0.25,0.39,0.3,0.45,0.29,0.52,0.35,0.35,0.61,0.67
201110,0.25,0.39,0.3,0.45,0.29,0.52,0.35,0.35,0.61,0.67
201111,0.25,0.39,0.3,0.45,0.29,0.52,0.35,0.35,0.61,0.67
201112,0.25,0.39,0.3,0.45,0.29,0.52,0.35,0.35,0.61,0.67
201201,0.25,0.39,0.3,0.45,0.29,0.52,0.35,0.35,0.61,0.67
201202,0.25,0.39,0.3,0.45,0.29,0.52,0.35,0.35,0.61,0.67
201203,0.25,0.39,0.3,0.45,0.29,0.52,0.35,0.35,0.61,0.67
201204,0.25,0.39,0.3,0.45,0.29,0.52,0.35,0.35,0.61,0.67
201205,0.25,0.39,0.3,0.45,0.29,0.52,0.35,0.35,0.61,0.67
201206,0.25,0.39,0.3,0.45,0.29,0.52,0.35,0.35,0.61,0.67
201207,0.24,0.51,0.36,0.56,0.3,0.48,0.32,0.33,0.57,0.74
201208,0.24,0.51,0.36,0.56,0.3,0.48,0.32,0.33,0.57,0.74
201209,0.24,0.51,0.36,0.56,0.3,0.48,0.32,0.33,0.57,0.74
201210,0.24,0.51,0.36,0.56,0.3,0.48,0.32,0.33,0.57,0.74
201211,0.24,0.51,0.36,0.56,0.3,0.48,0.32,0.33,0.57,0.74
201212,0.24,0.51,0.36,0.56,0.3,0.48,0.32,0.33,0.57,0.74
201301,0.24,0.51,0.36,0.56,0.3,0.48,0.32,0.33,0.57,0.74
201302,0.24,0.51,0.36,0.56,0.3,0.48,0.32,0.33,0.57,0.74
201303,0.24,0.51,0.36,0.56,0.3,0.48,0.32,0.33,0.57,0.74
201304,0.24,0.51,0.36,0.56,0.3,0.48,0.32,0.33,0.57,0.74
201305,0.24,0.51,0.36,0.56,0.3,0.48,0.32,0.33,0.57,0.74
201306,0.24,0.51,0.36,0.56,0.3,0.48,0.32,0.33,0.57,0.74
201307,0.25,0.34,0.31,0.54,0.31,0.37,0.27,0.27,0.57,0.62
201308,0.25,0.34,0.31,0.54,0.31,0.37,0.27,0.27,0.57,0.62
201309,0.25,0.34,0.31,0.54,0.31,0.37,0.27,0.27,0.57,0.62
201310,0.25,0.34,0.31,0.54,0.31,0.37,0.27,0.27,0.57,0.62
201311,0.25,0.34,0.31,0.54,0.31,0.37,0.27,0.27,0.57,0.62
201312,0.25,0.34,0.31,0.54,0.31,0.37,0.27,0.27,0.57,0.62
201401,0.25,0.34,0.31,0.54,0.31,0.37,0.27,0.27,0.57,0.62
201402,0.25,0.34,0.31,0.54,0.31,0.37,0.27,0.27,0.57,0.62
201403,0.25,0.34,0.31,0.54,0.31,0.37,0.27,0.27,0.57,0.62
201404,0.25,0.34,0.31,0.54,0.31,0.37,0.27,0.27,0.57,0.62
201405,0.25,0.34,0.31,0.54,0.31,0.37,0.27,0.27,0.57,0.62
201406,0.25,0.34,0.31,0.54,0.31,0.37,0.27,0.27,0.57,0.62
201407,0.25,0.36,0.28,0.46,0.26,0.35,0.26,0.23,0.49,0.55
201408,0.25,0.36,0.28,0.46,0.26,0.35,0.26,0.23,0.49,0.55
201409,0.25,0.36,0.28,0.46,0.26,0.35,0.26,0.23,0.49,0.55
201410,0.25,0.36,0.28,0.46,0.26,0.35,0.26,0.23,0.49,0.55
201411,0.25,0.36,0.28,0.46,0.26,0.35,0.26,0.23,0.49,0.55
201412,0.25,0.36,0.28,0.46,0.26,0.35,0.26,0.23,0.49,0.55
201501,0.25,0.36,0.28,0.46,0.26,0.35,0.26,0.23,0.49,0.55
201502,0.25,0.36,0.28,0.46,0.26,0.35,0.26,0.23,0.49,0.55
201503,0.25,0.36,0.28,0.46,0.26,0.35,0.26,0.23,0.49,0.55
201504,0.25,0.36,0.28,0.46,0.26,0.35,0.26,0.23,0.49,0.55
201505,0.25,0.36,0.28,0.46,0.26,0.35,0.26,0.23,0.49,0.55
201506,0.25,0.36,0.28,0.46,0.26,0.35,0.26,0.23,0.49,0.55
201507,0.23,0.34,0.27,0.65,0.25,0.29,0.23,0.2,0.55,0.54
201508,0.23,0.34,0.27,0.65,0.25,0.29,0.23,0.2,0.55,0.54
201509,0.23,0.34,0.27,0.65,0.25,0.29,0.23,0.2,0.55,0.54
201510,0.23,0.34,0.27,0.65,0.25,0.29,0.23,0.2,0.55,0.54
201511,0.23,0.34,0.27,0.65,0.25,0.29,0.23,0.2,0.55,0.54
201512,0.23,0.34,0.27,0.65,0.25,0.29,0.23,0.2,0.55,0.54
201601,0.23,0.34,0.27,0.65,0.25,0.29,0.23,0.2,0.55,0.54
201602,0.23,0.34,0.27,0.65,0.25,0.29,0.23,0.2,0.55,0.54
201603,0.23,0.34,0.27,0.65,0.25,0.29,0.23,0.2,0.55,0.54
201604,0.23,0.34,0.27,0.65,0.25,0.29,0.23,0.2,0.55,0.54
201605,0.23,0.34,0.27,0.65,0.25,0.29,0.23,0.2,0.55,0.54
201606,0.23,0.34,0.27,0.65,0.25,0.29,0.23,0.2,0.55,0.54
201607,0.23,0.44,0.28,0.57,0.26,0.34,0.22,0.22,0.5,0.6
201608,0.23,0.44,0.28,0.57,0.26,0.34,0.22,0.22,0.5,0.6
201609,0.23,0.44,0.28,0.57,0.26,0.34,0.22,0.22,0.5,0.6
201610,0.23,0.44,0.28,0.57,0.26,0.34,0.22,0.22,0.5,0.6
201611,0.23,0.44,0.28,0.57,0.26,0.34,0.22,0.22,0.5,0.6
201612,0.23,0.44,0.28,0.57,0.26,0.34,0.22,0.22,0.5,0.6
201701,0.23,0.44,0.28,0.57,0.26,0.34,0.22,0.22,0.5,0.6
201702,0.23,0.44,0.28,0.57,0.26,0.34,0.22,0.22,0.5,0.6
201703,0.23,0.44,0.28,0.57,0.26,0.34,0.22,0.22,0.5,0.6
201704,0.23,0.44,0.28,0.57,0.26,0.34,0.22,0.22,0.5,0.6
201705,0.23,0.44,0.28,0.57,0.26,0.34,0.22,0.22,0.5,0.6
201706,0.23,0.44,0.28,0.57,0.26,0.34,0.22,0.22,0.5,0.6
201707,0.24,0.38,0.22,0.57,0.21,0.35,0.22,0.2,0.51,0.48
201708,0.24,0.38,0.22,0.57,0.21,0.35,0.22,0.2,0.51,0.48
201709,0.24,0.38,0.22,0.57,0.21,0.35,0.22,0.2,0.51,0.48
201710,0.24,0.38,0.22,0.57,0.21,0.35,0.22,0.2,0.51,0.48
201711,0.24,0.38,0.22,0.57,0.21,0.35,0.22,0.2,0.51,0.48
201712,0.24,0.38,0.22,0.57,0.21,0.35,0.22,0.2,0.51,0.48
201801,0.24,0.38,0.22,0.57,0.21,0.35,0.22,0.2,0.51,0.48
201802,0.24,0.38,0.22,0.57,0.21,0.35,0.22,0.2,0.51,0.48
201803,0.24,0.38,0.22,0.57,0.21,0.35,0.22,0.2,0.51,0.48
201804,0.24,0.38,0.22,0.57,0.21,0.35,0.22,0.2,0.51,0.48
201805,0.24,0.38,0.22,0.57,0.21,0.35,0.22,0.2,0.51,0.48
201806,0.24,0.38,0.22,0.57,0.21,0.35,0.22,0.2,0.51,0.48
201807,0.27,0.41,0.26,0.49,0.18,0.43,0.18,0.19,0.53,0.46
201808,0.27,0.41,0.26,0.49,0.18,0.43,0.18,0.19,0.53,0.46
201809,0.27,0.41,0.26,0.49,0.18,0.43,0.18,0.19,0.53,0.46
201810,0.27,0.41,0.26,0.49,0.18,0.43,0.18,0.19,0.53,0.46
201811,0.27,0.41,0.26,0.49,0.18,0.43,0.18,0.19,0.53,0.46
201812,0.27,0.41,0.26,0.49,0.18,0.43,0.18,0.19,0.53,0.46
201901,0.27,0.41,0.26,0.49,0.18,0.43,0.18,0.19,0.53,0.46
201902,0.27,0.41,0.26,0.49,0.18,0.43,0.18,0.19,0.53,0.46
201903,0.27,0.41,0.26,0.49,0.18,0.43,0.18,0.19,0.53,0.46
201904,0.27,0.41,0.26,0.49,0.18,0.43,0.18,0.19,0.53,0.46
201905,0.27,0.41,0.26,0.49,0.18,0.43,0.18,0.19,0.53,0.46
201906,0.27,0.41,0.26,0.49,0.18,0.43,0.18,0.19,0.53,0.46
201907,0.27,0.45,0.26,0.65,0.17,0.44,0.17,0.19,0.48,0.46
201908,0.27,0.45,0.26,0.65,0.17,0.44,0.17,0.19,0.48,0.46
201909,0.27,0.45,0.26,0.65,0.17,0.44,0.17,0.19,0.48,0.46
201910,0.27,0.45,0.26,0.65,0.17,0.44,0.17,0.19,0.48,0.46
201911,0.27,0.45,0.26,0.65,0.17,0.44,0.17,0.19,0.48,0.46
201912,0.27,0.45,0.26,0.65,0.17,0.44,0.17,0.19,0.48,0.46
202001,0.27,0.45,0.26,0.65,0.17,0.44,0.17,0.19,0.48,0.46
202002,0.27,0.45,0.26,0.65,0.17,0.44,0.17,0.19,0.48,0.46
202003,0.27,0.45,0.26,0.65,0.17,0.44,0.17,0.19,0.48,0.46
202004,0.27,0.45,0.26,0.65,0.17,0.44,0.17,0.19,0.48,0.46
202005,0.27,0.45,0.26,0.65,0.17,0.44,0.17,0.19,0.48,0.46
202006,0.27,0.45,0.26,0.65,0.17,0.44,0.17,0.19,0.48,0.46
202007,0.3,0.34,0.27,1.07,0.14,0.5,0.17,0.19,0.56,0.57
202008,0.3,0.34,0.27,1.07,0.14,0.5,0.17,0.19,0.56,0.57
202009,0.3,0.34,0.27,1.07,0.14,0.5,0.17,0.19,0.56,0.57
